OriginalTitle,Popularity,weighted_average,score,bag_of_words
Sniper: Ultimate Kill,0.3790660861627271,0.5007893303863895,0.42775538385219203,action first time miller join force take brutal drug cartel deadly sniper advanced weaponry target local special agent elite team ultimate battle explosive action thriller this time weapons change the game
Snitch,0.4091033221545246,0.4096213302731977,0.40931052540199386,thriller drama action construction company owner son drug facing unjust prison sentence first time offender courtesy mandatory sentence law nothing offer leniency good conscience desperately opportunistic da let go undercover help make arrest big enough free son return unwitting help employee narcotic underworld every move could last operation demand resource wit courage survive how far would you go to save your son
Snow Dogs,0.09929091961240011,0.31478228166477207,0.1854874644333489,comedy family adventure dentist team sled dog he got learn trade lose pack crusty mountain man get ready for mush hour
Snow White and the Huntsman,0.49497092574414703,0.37834189653441674,0.44831931406025494,adventure fantasy drama evil queen king violent coup king daughter snow white taken captive almost decade later grown snow white still clutch queen order obtain immortality evil queen need heart snow white snow escape castle queen huntsman find dark forest the fairytale is over
Snow White: A Tale of Terror,0.1952690364190488,0.4077785524592219,0.28027284283511805,fantasy horror young mother childbirth father lady woman evil mirror power make queen living thing attempt life find lost dark forest living happily ever unlikely the fairy tale is over
Snowden,0.15859611497429382,0.6393044525439584,0.35087945000215964,drama history  crime thriller employee leak thousand classified document press the only safe place is on the run
Snowpiercer,0.48198637735153627,0.5962763584786677,0.5277023698023888,action sciencefiction drama future experiment kill life planet class system aboard train travel around globe via engine ad 2031 the passengers in the train are the only survivors on earth
So I Married an Axe Murderer,0.0025450384783898272,0.42244095569980367,0.17050340536695538,comedy crime romance bad breakup fall lovely butcher parent voracious consumer sensational tabloid parent soon come suspect actually notorious serial killer connection string bizarre honeymoon killing thinking parent foolish honeymoon begin fear right the honeymoon was killer
Sobreviviendo mis XV,0.9515155624738936,0.42121112594945664,0.7393937878641188,comedy magical age except family want put bulky dress make waltz front everyone exactly shortly transfer proper private school manage balance demand family new friend organize cool traditional modern emotional aesthetic also party without dying process is it treason to break with tradition
Soft & Quiet,0.1493555417427972,0.4679595262521792,0.27679713554655,horror mystery thriller taking place real time elementary school teacher mixer woman altercation woman ’ s past group lead volatile chain event hate thy neighbour
Solace,0.211856449555885,0.47722074786714774,0.3180021688803901,thriller crime mystery psychic doctor work special agent search serial killer a serial killer who can see your future a psychic who can save it
Solaris,0.1773161348749579,0.37070939591601526,0.25467343929138087,drama sciencefiction mystery psychologist sent investigate crew isolated research station bizarre planet how far will you go for a second chance
Soldier,0.2213324722400256,0.4793878714757511,0.32455463193431583,sciencefiction action sergeant veteran soldier elite group armed force new breed genetically soldier waste planet left dead soon group crash survivor lead peaceful existence peace broken new soldier land planet eliminate colony sergeant must defend left for dead on a remote planet for obsolete machines and people a fallen hero has one last battle to fight
Soldier Blue,0.08944108581455823,0.5730443562046874,0.28288239397060994,western action drama cavalry group two survivor remain naive private devoted duty young woman lived two year whose sympathy lie you government together must try reach cavalry main base camp travel onward torn growing affection the most savage film in history
Solitary,0.1399234351188634,0.2830530355011214,0.1971752752717666,sciencefiction man wake inside room discover he prisoner sent space form earth first colony worse cell mate hell bent everything the greatest punishment imaginable
Solo: A Star Wars Story,0.5761018535829516,0.5231549612382791,0.5549230966450827,sciencefiction adventure action series daring escapade deep within dark dangerous criminal underworld han solo meet mighty future copilot encounter notorious gambler never tell him the odds
Solomon Kane,0.31797943819817975,0.3915795990755613,0.34741950254913234,adventure fantasy action nomadic th century warrior condemned hell brutal past seek redemption violence find thing worth burning fight free young woman grip evil fight evil with evil
Solomon and Sheba,0.20909815119410902,0.46885636086344595,0.3130014350618438,history  romance near death king vision poet son succeed rather hotheaded furious court become king ruler concerned benevolent rule interest monotheism threaten tyrannical polytheistic kingdom queen make agreement corrupt mutual benefit only once in 3000 years anything like
Some Kind of Wonderful,0.012730711088117186,0.5796900681086936,0.23951445389634776,drama romance young tomboy watt find feeling best friend run friendship get date popular girl school before they could stand together they had to stand alone
Some Like It Hot,0.5133967501836119,0.8672285312877319,0.65492946262526,comedy romance crime two musician witness mob hit struggle find way city found gangster opportunity join band leave tour make getaway must first disguise woman keep identity secret deal problem attractive determined suitor the movie too hot for words
