Id,OriginalLanguage,Overview,Popularity,ReleaseDate,Title,VoteAverage,VoteCount,Budget,TagLine,RunTime,Revenue,Genres,North America,Europe,Asia,Oceania,South America,Africa
19933,1,group dated appliances finding stranded summer home family sold decide seek young year old master,17.06,1987-07-09,brave little toaster,6.9,381,2300000,plug adventure,90,0,fantasy adventure animation family music,1,0,0,0,0,0
25676,0,neverdowell compulsive gambler fong theres one thing fearsome debtors doorstep coax crying baby baby becomes golden goose fend debtors overcome phobia diapers milk bottles cloying lullabies,17.059,2006-09-28,robinbhood,7.0,527,0,september crawl baby crawl,126,0,drama action comedy,0,0,1,0,0,0
1143209,0,jiwon erotic writer sex yet write realistically eunsik seonggook compete first sex pretext jiwon virgin work seonggooks plan goes smoke wife hyeonhee returns home hand hyeonhee curious eunsik approaches previous job adult learning mastering situation jiwon able finish first sex safely write huge masterpiece,17.056,2022-06-12,meeting conditions virgin,0.0,0,0,,0,0,drama,0,0,1,0,0,0
164457,1,two brothers live economicallydepressed rust belt cruel twist fate lands one prison brother lured one violent crime rings northeast,17.056,2013-11-09,furnace,6.6,1797,22000000,sometimes battles choose,116,15400000,thriller drama crime,1,1,0,0,0,0
426426,0,1970s mexico city two domestic workers help mother four husband away extended period time,17.055,2018-08-25,roma,7.7,3708,15000000,periods history scar societies moments life transform us individuals,135,1140769,drama,1,1,0,0,0,0
15035,1,animated tale tiny village destroyed surging glacier serves deadly domain evil ice lord nekron survivor young warrior larn vows avenge act destruction evil continues however nekrons palace ice heads straight towards fire keep great fortress ruled good king jarol jarols beautiful daughter teegra abducted nekrons subhuman apelike creatures larn begins daring search results tense battle good evil surrounded mystical elements ancient past,17.055,1983-03-25,fire ice,6.6,238,1200000,end mankind know,81,760883,animation fantasy sciencefiction,1,0,0,0,0,0
829774,1,leo angela russo live simple life queens surrounded overbearing italianamerican family son finds success high school basketball team leo tears family apart trying make happen,17.053,2023-04-21,somewhere queens,6.5,26,0,,106,0,comedy drama,1,0,0,0,0,0
23942,1,caravan attacked respective families butchered arab marauders teenagers david sarah flee across desert desert filled danger elements animals unwholesome appetite jackal sheik wants sarah however desert also holds temptation love david sarah hide oasis build life discovering new ways,17.053,1982-03-12,paradise,6.3,99,0,could forever,100,5588800,romance adventure,1,0,0,0,0,0
10986,0,rich farmer well known unkind hes misanthropic misogynous cantankerous meets chance gorgeous girl,17.05,1980-12-20,taming scoundrel,7.1,417,0,,104,0,comedy,0,1,0,0,0,0
549294,1,two new orleans paramedics lives ripped apart encountering series horrific deaths linked designer drug bizarre otherworldly effects,17.049,2020-10-23,synchronic,6.3,791,0,time illusion,101,1019041,sciencefiction drama thriller horror,1,0,0,0,0,0
12149,1,man confesses fbi agent familys story religious fanatic fathers visions lead series murders destroy supposed demons,17.046,2001-11-17,frailty,7.0,1038,11000000,soul safe,100,17423030,drama thriller crime,1,1,0,0,0,0
433502,1,aftermath world war ii british colonel wife assigned live hamburg postwar reconstruction tensions arise german widower lives,17.045,2019-03-01,aftermath,6.5,606,0,,108,9215591,war drama romance,1,1,0,0,0,0
313922,1,punk rock band becomes trapped secluded venue finding scene violence saw band become targets violence gang white power skinheads want eliminate evidence crime,17.04,2016-04-15,green room,6.7,2470,5000000,one way way,95,3769214,horror crime thriller,1,0,0,0,0,0
1074299,0,nadia sole survivor familys tragic fate grapples looming threat fathers sacrifice faces life edge,17.039,2023-09-28,di ambang kematian,6.8,4,0,,97,0,horror,0,0,1,0,0,0
820912,1,living snobby family brink bankruptcy anne elliot unconforming woman modern sensibilities frederick wentworth dashing one sent away crashes back life anne must choose putting past behind listening heart comes second chances,17.038,2022-07-01,persuasion,6.0,501,0,,108,0,romance drama comedy,1,1,0,0,0,0
378018,1,middle routine patrol officer daniel carter happens upon bloodsoaked figure limping deserted stretch road rushes young man nearby rural hospital staffed skeleton crew discover patients personnel transforming something inhuman horror intensifies carter leads survivors hellish voyage subterranean depths hospital desperate bid end nightmare late,17.031,2016-09-22,void,5.9,1099,0,hell worse,90,151042,mystery horror sciencefiction,1,0,0,0,0,0
376865,1,father daughter struggle survive deep space live isolation,17.03,2018-09-26,high life,5.8,991,8933400,oblivion awaits,113,2133033,sciencefiction drama mystery,1,1,0,0,0,0
630392,1,late 19th century brutal land baron slaughters roma clan unleashing curse family village days follow townspeople plagued nightmares barons son goes missing boy found murdered locals suspect wild animal visiting pathologist warns sinister presence lurking woods,17.028,2021-07-28,cursed,6.7,207,0,,111,4588389,horror fantasy mystery,1,0,0,0,0,0
435601,0,son highranked official north korea commits series murders going across countries around world movie depicts following events south korea north korea interpol start chasing,17.028,2017-08-23,vip,7.8,190,0,dangerous vicious wanted,128,0,crime thriller action,0,0,1,0,0,0
241258,1,exorcist comes evil past uses skills enter mind nine year old boy,17.025,2016-12-01,incarnate,5.4,513,5000000,faith failed us,91,6341855,horror thriller,1,0,0,0,0,0
18487,1,armed men hijack new york city subway train holding passengers hostage return ransom turning ordinary days work dispatcher walter garber faceoff mastermind behind crime,17.023,2009-06-10,taking pelham,6.3,2893,100000000,cant get head im gon na die today,106,150166126,crime thriller action,1,0,0,0,0,0
11087,1,suburban family chooses seemingly sweet peyton flanders newborns nanny much later infants mother claire bartel realize peytons true intentions destroy claire replace family nailbiting suspense builds quickly chilling psychological thriller deception bitter revenge,17.022,1992-01-10,hand rocks cradle,6.8,816,11700000,trust weapon innocence opportunity revenge desire,110,88036683,drama thriller,1,0,0,0,0,0
518978,1,freeing young bedouin girl unjust imprisonment jerusalem australian adventuress together devoted police detective friend begins unravel decadeold mystery concerning priceless emeralds ancient curse disappearance girls mother massacre tribe,17.021,2020-02-27,miss fisher crypt tears,6.1,89,0,glamorous criminal,102,0,drama adventure mystery,0,0,0,1,0,0
374052,1,modernday witch uses spells magic get men fall love deadly consequences,17.02,2016-11-11,love witch,6.4,457,0,loved men death,121,228894,comedy horror romance,1,0,0,0,0,0
327833,1,family killed serbian gangster international interests nyc detective nick goes se asia teams thai detective get revenge destroy syndicates human trafficking network,17.02,2014-11-07,skin trade,6.1,240,10000000,two cops one mission mercy,96,0,thriller action drama,1,0,1,0,0,0
409,1,1930s count almásy hungarian map maker employed royal geographical society chart vast expanses sahara desert along several prominent explorers world war ii unfolds almásy enters world love betrayal politics,17.016,1996-11-14,english patient,7.2,1939,27000000,love boundaries,162,231976425,drama romance war,1,1,0,0,0,0
9959,1,black police detective must solve strange case kidnapped boy deal big racial protest,17.012,2006-02-17,freedomland,5.2,310,37665000,truth hiding one dares look,113,14655628,drama thriller crime mystery,1,0,0,0,0,0
2928,1,tabloid reporters sent editor investigate paper recieves letter woman claiming angel living,17.011,1996-12-25,michael,5.7,564,0,hes angel saint,105,119718203,comedy drama fantasy,1,0,0,0,0,0
512901,0,pu songling legendary demon hunter asked investigate mysterious disappearances young girls small village discovers evil forces kidnapping girls feast souls sets save humanity inhuman invasion journeying hidden worlds colorful dimensions,17.01,2019-02-05,knight shadows yin yang,5.6,112,0,,108,0,action fantasy,0,0,1,0,0,0
10747,1,avenging familys brutal murder wales pursued pack soldiers prefers travel alone ragtag outcasts drawn wales cant bring leave unprotected,17.01,1976-06-30,outlaw josey wales,7.5,1026,3700000,army one,135,31800000,western,1,0,0,0,0,0
16672,0,entomologist suffers extreme psychological sexual torture taken captive residents poor seaside village,17.004,1964-02-15,woman dunes,8.3,362,0,haunting erotic unforgettable,147,0,drama thriller,0,0,1,0,0,0
9101,1,maverick navy lieutenant commander tom dodge never textbook officer hes brilliant seaman whos always wanted command nuclear submarine — hes given one last chance clean record unfortunately admiral graham nemesis would rather sink fleet give dodge boat graham stacks deck assigns dodge stingray dieselpowered ww2 submarine barely keep afloat make matters worse dodges crew collection maladjusted mistakeprone misfits hes tagged enemy crucial war game ordered take us navys best,17.002,1996-03-01,periscope,6.3,400,0,rusty sub rebel commander renegade crew destiny called hung,92,0,comedy,1,0,0,0,0,0
526007,1,hotel night clerk bart bromley highly intelligent young man autism spectrum woman murdered shift bart becomes prime suspect police investigation closes bart makes personal connection beautiful guest named andrea soon realises must stop real murderer becomes next victim,17.0,2020-02-19,night clerk,6.2,649,0,someones always watching,90,0,thriller crime drama,1,0,0,0,0,0
8665,1,russias first nuclear submarine malfunctions maiden voyage crew must race save ship prevent nuclear disaster,16.999,2002-07-19,k19 widowmaker,6.5,904,100000000,fate found hero,138,35168966,drama history war thriller mystery,1,1,0,0,0,0
1683,1,katherine morrissey former christian missionary lost faith tragic deaths family applies expertise debunking religious phenomena series biblical plagues overrun small town katherine arrives prove supernatural force behind occurrences soon finds science explain happening instead must regain faith combat evil waits louisiana swamp,16.999,2007-04-05,reaping,5.7,745,40000000,hath god wrought,99,62771059,horror,1,0,0,0,0,0
195590,1,american backpacker gets involved ring drug smugglers driver winds run employers across cologne ’ autobahns,16.996,2016-06-10,collide,5.5,541,21500000,,98,6817535,thriller action,1,1,0,0,0,0
23514,1,tired noise madness new york crushing conventions late eisenhowerera america itinerant journalist paul kemp travels pristine island puerto rico write local san juan newspaper run downtrodden editor lotterman adopting rumsoaked lifestyle late ‘ 50s version hemingway ’ lost generation paul soon becomes entangled attractive american woman fiancée businessman involved shady property development deals within world kemp ultimately discovers true voice writer integrity man,16.993,2011-10-13,rum diary,5.9,1128,45000000,one part outrage one part justice three parts rum mix well,120,24000000,comedy drama,1,1,0,0,0,0
72197,1,luxuriantly bearded pirate captain boundlessly enthusiastic somewhat lessthansuccessful terror high seas ragtag crew side seemingly blind impossible odds stacked captain one dream beat bitter rivals black bellamy cutlass liz much coveted pirate year award ’ quest takes heroes shores exotic blood island foggy streets victorian london along way battle diabolical queen team haplessly smitten young scientist never lose sight pirate loves best adventure,16.991,2012-03-12,pirates adventure scientists,6.4,991,60000000,plunderful life,88,123054041,animation adventure family comedy,0,1,0,0,0,0
